amount,txn_type,login_freq,sess_dur,pattern,age,anomaly
355.4185921651649,sale,2,35,random,new,low_risk
540.2882636102592,transfer,6,141,high_value,veteran,low_risk
388.7370848646949,sale,7,141,high_value,veteran,moderate_risk
895.0783733391564,sale,6,157,high_value,veteran,moderate_risk
1290.2811449479486,transfer,1,26,random,new,low_risk
675.4636556070733,purchase,4,49,focused,established,low_risk
551.1986773854849,sale,2,23,random,new,low_risk
527.8247233962767,sale,7,114,high_value,veteran,low_risk
229.32209788780995,purchase,3,50,focused,established,low_risk
814.4914462499448,sale,1,26,random,new,low_risk
858.5320605499896,sale,8,157,high_value,veteran,moderate_risk
723.00190503146,sale,8,81,high_value,veteran,moderate_risk
0.01,phishing,1,29,random,new,high_risk
432.13848714958004,purchase,1,21,random,new,low_risk
377.8292300994607,purchase,4,60,focused,established,low_risk
524.4977793673431,purchase,4,75,focused,established,low_risk
227.25207672001767,sale,2,32,random,new,low_risk
785.1211968184804,phishing,2,29,random,new,high_risk
189.4002279534173,sale,7,158,high_value,veteran,low_risk
519.358314023665,transfer,1,33,random,new,low_risk
483.0889215245862,transfer,5,64,focused,established,low_risk
378.06478739410477,transfer,8,136,high_value,veteran,low_risk
606.8903460343271,scam,1,31,random,new,high_risk
503.01418200045606,transfer,6,144,high_value,veteran,low_risk
27.05988302938232,transfer,4,69,focused,established,low_risk
999.7189028497764,sale,6,144,high_value,veteran,moderate_risk
393.81032194622804,purchase,3,66,focused,established,low_risk
336.3881947529071,sale,8,105,high_value,veteran,low_risk
814.8179567765983,transfer,2,35,random,new,low_risk
603.9271322307832,scam,1,37,random,new,high_risk
292.9329598192453,purchase,3,57,focused,established,low_risk
150.77691460149475,sale,6,126,high_value,veteran,low_risk
513.2376949066464,sale,6,113,high_value,veteran,low_risk
566.5785153904942,purchase,2,27,random,new,low_risk
676.4749177126265,sale,7,150,high_value,veteran,moderate_risk
427.63287669276565,transfer,8,91,high_value,veteran,low_risk
587.8913159483061,transfer,2,31,random,new,low_risk
127.57570973112888,purchase,2,37,random,new,low_risk
423.50872006666776,transfer,4,73,focused,established,low_risk
286.21547632552677,sale,2,29,random,new,low_risk
367.49392797354244,sale,2,36,random,new,low_risk
127.79351218590034,purchase,4,73,focused,established,low_risk
443.50684111422777,purchase,2,37,random,new,low_risk
187.663537578486,transfer,5,69,focused,established,low_risk
455.9253608737982,purchase,4,74,focused,established,low_risk
769.7675333633479,scam,2,27,random,new,high_risk
530.1955693675734,transfer,5,45,focused,established,low_risk
683.7316666849642,sale,8,113,high_value,veteran,low_risk
481.88209925193723,sale,6,144,high_value,veteran,moderate_risk
0.01,purchase,3,43,focused,established,low_risk
57.3364157149453,purchase,3,71,focused,established,low_risk
533.4416094043293,sale,8,152,high_value,veteran,low_risk
1109.0449840633419,purchase,5,61,focused,established,low_risk
447.2236344085863,sale,8,123,high_value,veteran,low_risk
1002.6562251244301,sale,1,21,random,new,low_risk
322.0780056267647,purchase,2,25,random,new,low_risk
699.3966841507829,sale,1,21,random,new,low_risk
3.4617285350212796,sale,7,121,high_value,veteran,low_risk
320.86979654495474,purchase,3,40,focused,established,low_risk
584.6990558957268,sale,8,93,high_value,veteran,low_risk
532.8871012986694,transfer,5,42,focused,established,low_risk
388.8349103060077,purchase,1,31,random,new,low_risk
180.4818242037823,purchase,3,74,focused,established,low_risk
621.6137468770365,purchase,4,53,focused,established,low_risk
962.7582844769572,transfer,3,59,focused,established,low_risk
495.6255083919398,sale,8,133,high_value,veteran,low_risk
514.6217508527893,transfer,1,37,random,new,low_risk
878.6520974253267,purchase,5,52,focused,established,low_risk
779.877109034386,transfer,8,146,high_value,veteran,low_risk
301.89697380340044,purchase,1,38,random,new,low_risk
492.53523086056674,transfer,1,26,random,new,low_risk
254.28730228266443,transfer,1,31,random,new,low_risk
432.3459714056801,transfer,5,74,focused,established,low_risk
368.2756802065235,sale,2,25,random,new,low_risk
133.17413698702688,transfer,2,29,random,new,low_risk
770.3352558329829,sale,6,113,high_value,veteran,moderate_risk
310.1345919466241,sale,6,140,high_value,veteran,low_risk
658.4947043931904,sale,2,25,random,new,low_risk
455.2955892688748,sale,2,28,random,new,low_risk
566.793823455994,transfer,6,126,high_value,veteran,low_risk
740.2737514907858,phishing,1,23,random,new,high_risk
536.1257591389913,transfer,6,139,high_value,veteran,low_risk
982.1000515146224,purchase,4,41,focused,established,low_risk
386.6704692512633,purchase,2,29,random,new,low_risk
329.7171972316447,transfer,1,23,random,new,low_risk
141.0095229721731,sale,6,91,high_value,veteran,moderate_risk
247.17480857108188,sale,6,88,high_value,veteran,moderate_risk
579.9996051302655,sale,8,93,high_value,veteran,low_risk
444.3105802158664,phishing,1,31,random,new,high_risk
553.9492775524355,sale,6,93,high_value,veteran,moderate_risk
284.9860736097766,purchase,2,33,random,new,low_risk
106.41187606038261,purchase,5,42,focused,established,low_risk
518.5952646306206,transfer,1,37,random,new,low_risk
441.8591352625238,scam,1,31,random,new,high_risk
79.27059680685488,purchase,4,51,focused,established,low_risk
208.41705763477393,purchase,5,60,focused,established,low_risk
647.5004221910815,transfer,7,102,high_value,veteran,low_risk
767.8332677760495,sale,8,154,high_value,veteran,moderate_risk
548.4860167722416,purchase,3,69,focused,established,low_risk
776.892587579162,sale,7,122,high_value,veteran,moderate_risk
438.9399704758913,sale,7,114,high_value,veteran,low_risk
503.9675423097651,phishing,2,37,random,new,high_risk
496.88198645622015,sale,8,85,high_value,veteran,low_risk
394.8555305241688,purchase,4,76,focused,established,low_risk
161.01888190727635,sale,7,112,high_value,veteran,low_risk
449.0045216615493,sale,7,117,high_value,veteran,moderate_risk
305.0069452167785,sale,2,37,random,new,low_risk
601.3143576951703,transfer,2,34,random,new,low_risk
422.900019390979,sale,6,148,high_value,veteran,moderate_risk
328.3306884134215,purchase,1,34,random,new,low_risk
777.0907039265876,transfer,8,125,high_value,veteran,low_risk
199.28721464245172,transfer,2,35,random,new,low_risk
782.0199301802222,transfer,6,92,high_value,veteran,low_risk
204.30193569105967,purchase,4,54,focused,established,low_risk
292.3573433146146,sale,7,113,high_value,veteran,low_risk
479.0442421867659,sale,6,147,high_value,veteran,moderate_risk
512.1508688674327,transfer,7,88,high_value,veteran,low_risk
1022.2264636937654,sale,7,145,high_value,veteran,moderate_risk
522.1768381734452,transfer,6,134,high_value,veteran,low_risk
834.4843494377478,transfer,5,62,focused,established,low_risk
0.01,sale,6,131,high_value,veteran,low_risk
622.8646647643416,scam,1,39,random,new,high_risk
723.0739358789854,transfer,6,114,high_value,veteran,low_risk
467.53550782982006,sale,6,90,high_value,veteran,low_risk
672.4832965241777,sale,1,32,random,new,low_risk
377.0398156935942,purchase,3,55,focused,established,low_risk
330.9685507592418,scam,1,34,random,new,high_risk
500.64925880313206,purchase,3,62,focused,established,low_risk
342.5400099589046,purchase,5,74,focused,established,low_risk
394.2082618140955,transfer,5,60,focused,established,low_risk
210.85330406143925,sale,8,159,high_value,veteran,low_risk
641.6014045997383,transfer,3,63,focused,established,low_risk
749.5447839202727,transfer,7,106,high_value,veteran,low_risk
656.4083136507136,purchase,2,20,random,new,low_risk
686.6050131591478,sale,2,20,random,new,low_risk
402.77544468901226,purchase,5,41,focused,established,low_risk
0.01,purchase,3,75,focused,established,low_risk
337.2698458675857,sale,7,109,high_value,veteran,low_risk
673.4952174153033,transfer,5,50,focused,established,low_risk
295.6268629707291,sale,8,136,high_value,veteran,low_risk
200.07507917343003,transfer,1,24,random,new,low_risk
822.889185354943,phishing,2,26,random,new,high_risk
632.3530883089452,purchase,5,74,focused,established,low_risk
687.2449786526129,transfer,2,35,random,new,low_risk
587.7342116446489,purchase,3,76,focused,established,low_risk
141.7395619580796,purchase,5,52,focused,established,low_risk
170.60018692564614,transfer,3,76,focused,established,low_risk
379.63064780154536,transfer,4,57,focused,established,low_risk
0.01,purchase,5,40,focused,established,low_risk
430.15463012102214,sale,7,159,high_value,veteran,low_risk
750.7010749881587,sale,8,89,high_value,veteran,moderate_risk
599.3063630011138,transfer,4,72,focused,established,low_risk
127.87757484865136,sale,6,140,high_value,veteran,moderate_risk
655.0862416970687,phishing,2,34,random,new,high_risk
466.1528298136626,purchase,3,74,focused,established,low_risk
574.9003818148319,purchase,1,36,random,new,low_risk
693.8114462506244,transfer,7,135,high_value,veteran,low_risk
473.5520294377417,purchase,5,72,focused,established,low_risk
387.2979492546448,transfer,8,125,high_value,veteran,low_risk
612.5826756649349,purchase,4,65,focused,established,low_risk
289.92112337232084,transfer,3,41,focused,established,low_risk
81.93010813243251,scam,2,24,random,new,high_risk
688.5061901194524,sale,6,147,high_value,veteran,moderate_risk
218.33305336280966,purchase,4,57,focused,established,low_risk
577.284146018074,transfer,8,102,high_value,veteran,low_risk
406.3645356193832,sale,7,83,high_value,veteran,low_risk
420.2174055996112,purchase,4,79,focused,established,low_risk
394.067009490779,sale,6,150,high_value,veteran,low_risk
518.3836900913507,transfer,3,62,focused,established,low_risk
677.4968107439652,sale,2,24,random,new,low_risk
716.3979287895654,sale,2,33,random,new,moderate_risk
928.9348186367328,transfer,3,73,focused,established,low_risk
377.87442330654784,sale,8,110,high_value,veteran,low_risk
1008.4291491046473,transfer,4,64,focused,established,low_risk
213.0601622921066,transfer,7,147,high_value,veteran,low_risk
765.5383089848747,transfer,5,43,focused,established,low_risk
500.6726059746648,purchase,3,40,focused,established,low_risk
602.0480348483569,sale,8,86,high_value,veteran,low_risk
504.99166622022324,transfer,7,85,high_value,veteran,low_risk
405.3884974433135,transfer,1,23,random,new,low_risk
58.34312343554808,scam,1,28,random,new,high_risk
496.71660205278744,sale,6,111,high_value,veteran,moderate_risk
328.2465615886824,transfer,1,36,random,new,low_risk
691.1728697139841,transfer,4,60,focused,established,low_risk
604.6786227908829,transfer,6,139,high_value,veteran,low_risk
714.1735594430836,scam,1,23,random,new,high_risk
947.8113311885886,sale,8,116,high_value,veteran,moderate_risk
476.7831920686424,purchase,3,61,focused,established,low_risk
665.1213394255611,sale,6,118,high_value,veteran,moderate_risk
452.49793473922966,sale,8,101,high_value,veteran,moderate_risk
511.48123520973974,transfer,2,35,random,new,low_risk
634.2630167096752,sale,6,102,high_value,veteran,low_risk
175.00077508836557,transfer,2,24,random,new,low_risk
706.4356256904153,sale,7,146,high_value,veteran,moderate_risk
499.26844237229545,sale,7,153,high_value,veteran,low_risk
352.09169297367316,transfer,5,75,focused,established,low_risk
546.0227505413613,transfer,7,93,high_value,veteran,low_risk
451.918492798161,purchase,4,77,focused,established,low_risk
258.3221933292068,transfer,2,37,random,new,low_risk
367.0208597991448,purchase,3,77,focused,established,low_risk
861.1879931242952,sale,6,141,high_value,veteran,moderate_risk
861.3823103092373,scam,2,35,random,new,high_risk
559.2721827430557,sale,6,124,high_value,veteran,low_risk
597.648925994605,transfer,6,122,high_value,veteran,low_risk
416.12999058547405,purchase,4,52,focused,established,low_risk
836.35010709175,purchase,2,37,random,new,low_risk
332.4432763346106,purchase,3,65,focused,established,low_risk
268.71371743818133,transfer,6,123,high_value,veteran,low_risk
3.550213920798342,transfer,7,121,high_value,veteran,low_risk
811.0636869573199,transfer,5,42,focused,established,low_risk
566.9052047956313,transfer,4,72,focused,established,low_risk
508.49059453742876,purchase,4,50,focused,established,low_risk
321.5741563799056,sale,7,85,high_value,veteran,low_risk
498.8371665115976,purchase,3,48,focused,established,low_risk
261.56563748537707,transfer,2,27,random,new,low_risk
397.06131398806644,sale,2,22,random,new,low_risk
615.034595972154,sale,8,140,high_value,veteran,low_risk
664.2908586829485,purchase,5,64,focused,established,low_risk
667.8043077875827,transfer,2,35,random,new,low_risk
2.6464922457605553,sale,7,158,high_value,veteran,low_risk
285.7833343782653,sale,7,143,high_value,veteran,low_risk
525.4084219025001,purchase,4,77,focused,established,low_risk
451.9459335090995,transfer,3,64,focused,established,low_risk
192.6224196388132,sale,7,91,high_value,veteran,moderate_risk
554.8968804389704,transfer,3,67,focused,established,low_risk
700.4789305513763,sale,1,24,random,new,low_risk
330.7040641993167,transfer,1,23,random,new,low_risk
617.7197485692033,purchase,5,54,focused,established,low_risk
726.4054995582563,transfer,8,93,high_value,veteran,low_risk
452.1442508131816,sale,6,93,high_value,veteran,low_risk
640.7485244810473,purchase,2,32,random,new,low_risk
902.1248999666477,purchase,1,37,random,new,low_risk
532.561111611808,transfer,1,28,random,new,low_risk
299.03764788245826,purchase,3,54,focused,established,low_risk
618.8544123022829,phishing,1,37,random,new,high_risk
340.6438500526928,sale,7,139,high_value,veteran,low_risk
643.9572171401275,sale,1,23,random,new,low_risk
728.7461286871572,sale,6,112,high_value,veteran,moderate_risk
491.61196859115125,sale,6,158,high_value,veteran,moderate_risk
1045.3329576015904,purchase,5,79,focused,established,low_risk
956.7426560503868,purchase,1,29,random,new,low_risk
302.7658342642395,scam,1,39,random,new,high_risk
428.0540813531959,sale,8,82,high_value,veteran,moderate_risk
633.0239467675831,scam,1,22,random,new,high_risk
305.76340183033426,sale,8,86,high_value,veteran,low_risk
356.3222933217942,purchase,5,60,focused,established,low_risk
552.4318354644521,purchase,2,35,random,new,low_risk
